NIT;Razon_Social;Resolucion;Fecha
800219668;COBRANZA NACIONAL DE CREDITOS LTDA;425;1/27/2016
830501636;PUMOTEX E.U.;4636;6/23/2016
890917141;SEGURIDAD ATEMPI DE COLOMBIA LTDA;4635;6/23/2017
900199289;KOOLL IMPORTACIONES S.A.S.;4637;6/23/2016
900757947;GE HEALTHCARE COLOMBIA S.A.S.;4638;6/23/2016
811001723;ARROW MEDICAL S.A.S.;5234;7/15/2016
830036992;I2 SISTEMAS Y SEGURIDAD INFORMATICA LTDA;5347;7/22/2016
835000149;SOCIEDAD PUERTO INDUSTRIAL AGUADULCE S.A.;5348;7/22/2016
830103718;MULTIOBRAS SISTEMA DRYWALL LTDA;5553;8/01/2016
860032300;INDUSTRIAS FUERTE LTDA;5552;8/01/2016
830032559;FLINT INK DE COLOMBIA LTDA;5554;8/01/2016
890117413;TECNIALARMAS LTDA;5231;7/15/2016
860401191;ISVI LTDA;6734;9/07/2016
830077389;GIVAUDAN COLOMBIA S.A.S.;6736;9/07/2016
811011781;UMP DE COLOMBIA S.A.S.;5230;7/15/2016
900008839;CENTROS COMERCIALES DEL CAFÉ S.A.S.;5233;7/15/2016
900147693;ECODIESEL COLOMBIA S.A.;6735;9/07/2016
830067329;PAR SERVICIOS INTEGRALES S.A.;7864;10/13/2016
900304858;CORPORACION MULTIVAC S.A.S.;7865;10/13/2016
811020038;ESTIBAS RETORNABLES DE COLOMBIA LTDA;7381;9/29/2016
900977629;RCI COLOMBIA S.A. COMPAÑÍA DE FINANCIAMIENTO;7866;10/13/2016
816004182;PENTAGRAMA S.A.S.;6732;9/07/2016
800110980;ACCENTURE LTDA;6602;9/02/2016
900397057;DANONE BABY NUTRITION COLOMBIA S.A.S.;6605;9/02/2016
830096374;INDRA SISTEMAS S.A SUCURSAL COLOMBIA;6603;9/02/2016
824000687;SOCIEDAD DE ONCOLOGIA & HEMATOLOGIA DEL CESAR LTDA;6604;9/02/2016
900055635;INVERSIONES LIGOL S.A.S.;6601;9/02/2016
900482687;MM PACKAGING COLOMBIA S.A.S.;6311;8/23/2016
900076922;PORCELANATOS Y PISOS DE COLOMBIA;6309;8/23/2016
830037039;FERRETERIA LUIS PENAGOS S.A.S.;6307;8/23/2016
830034233;AM ASESORIA Y MANTENIMIENTO LTDA;6310;8/23/2016
860511107;ACERTA LTDA;5976;8/17/2016
830115250;RODAMIENTOS Y REPUESTOS MUNDIALES S.A.;5977;8/17/2016
900459737;GRUPO EDS AUTOGAS S.A.S;5349;7/22/2016
900203441;OLEODUCTO DE LOS LLANOS ORIENTALES S.A.;5978;8/17/2016
900561761;INGRAM MICRO COLOMBIA S.A.S;8649;11/09/2016
900233101;CEMENTOS SAN MARCOS S.A.;8650;11/09/2016
890900608;ALMACENES ÉXITO S.A.;8825;11/16/2016
800159100;MANPOWER PROFESSIONAL LTDA;8492;11/03/2016
900783939;BAXALTA COLOMBIA S.A.S.;9458;12/01/2016
800114766;FRESKALECHE S.A.S.;9459;12/01/2016
900511074;BENGALA AGRICOLA S.A.S.;9457;12/01/2016
900382906;SAFRENOS RANGEL S.A.S.;9372;11/30/2016
800128989;GUIMAR SEGURIDAD INDUSTRIAL S.A.S.;9373;11/30/2016
830013774;INDRA COLOMBIA LTDA;9374;11/30/2016
900374554;FYCO TELECOMUNICACIONES S.A.S.;9375;11/30/2016
830073592;CU CONECTORES SOCIEDAD ANONIMA SIMPLIFICADA;9376;11/30/2016
860010973;ALMACENES GENERALES DE DEPOSITO DE CAFÉ S.A. ALMACAFE;10159;12/22/2016
800074912;OFIMARCAS S.A.S.;10161;12/22/2016
800002609;ENERGEX SOCIEDAD ANONIMA;10162;12/22/2016
830076125;GRUNENTHAL COLOMBIANA S.A.;10163;12/22/2016
900800263;ENTEC DE COLOMBIA S.A.S.;10164;12/22/2016
900068244;COMPONENTES ARQUITECTONICOS S.A.;755;2/09/2017
891102601;VENTAS NEIVA LTDA;756;2/09/2017
900534356;WORLD OFFICE COLOMBIA S.A.S.;757;2/09/2017
900224534;ISI EMERGING MARQKETS COLOMBIA S.A.S.;899;2/16/2017
900800051;CPA DISTRIBUCIÓN DE COLOMBIA S.A.S.;896;2/16/2017
900809229;GLAXOSMITHKLINE CONSUMER HEALTHCARE COLOMBIA S.A.S.;898;2/16/2017
830103330;LAMICENTRO GALUFER& CIA S.A.S.;292;1/19/2017
805012526;INVERSANTAMONICA S.A.;291;1/19/2017
860014873;SAYBOLT DE COLOMBIA S.A.S.;10;1/02/2017
800097956;ANDAMIOS Y ENCONFRADOS;1816;3/17/2017
900352185;SITECH DE COLOMBIA S.A.S;1659;3/10/2017
816008774;METALES Y MADERAS DEL RISARALDA SA;8753;11/10/2017
811028538;GRUPO SURTITEX S.A.;897;2/16/2017
900161104;HONEYWELL COLOMBIA S.A.S.;900;2/16/2017
900083863;CENTRAL LECHERA DE MANIZALES S.A. CELEMA;2024;3/28/2017
900520112;PRIMADERAS S.A.S.;2032;3/28/2017
900127437;GALQUI S.A.S.;2034;3/28/2017
900828998;EDGEWELL PERSONAL CARE COLOMBIA S.A.S.;2031;3/28/2017
860002445;EXCO COLOMBIANA S.A.;2033;3/28/2017
900129597;INVERSIONES CMR S.A.S.;3526;5/23/2017
900396458;STANZIA 93 S.A.;2215;4/04/2017
900257088;DIGITAL TENOLOGY S.A.S.;1244;2/27/2017
860069368;SEGURIDAD MOVIL DE COLOMBIA S.A.;3326;5/15/2017
900258110;GESTION CARGO ZONA FRANCA S.A.S.;3016;5/04/2017
800204226;PIC COLOMBIA S.A.;3017;5/04/2017
891104414;INDUSTRIAS QUIMICAS ASPROQUIN LTDA;3014;5/04/2017
900886644;LUMIRA S.A.S.;3330;5/15/2017
830048991;COLRECAMBIOS S.A.S.;3328;5/15/2017
900829318;LUXOTTICA COLOMBIA S.A.S.;3524;5/23/2017
800116211;EDITORIAL OCEANO DE COLOMBIA S.A.;3327;5/15/2017
890204680;REPRESENTACIONES ESPECIALES LTDA;3015;5/04/2017
900652334;RIOPAILA ENERGIA S.A.S. E.S.P.;3525;5/23/2017
860032909;CREDIBANCO S.A.;3527;5/23/2017
900429973;GOLD RH S.A.S.;3836;6/07/2017
900915647;CARTAGENA CONTAINER TERMINAL OPERADOR S.A.S.;3837;6/07/2017
900743695;PHOENIX CONTACT COLSEIN S.A.S.;4895;7/11/2017
811022302;FEDERAL S.A.S.;3838;6/07/2017
802006240;INCLICOL VALVULAS Y CONEXIONES S EN C;8754;11/10/2017
900738763;TRIEVA TEXTIL S.A.S.;4606;6/29/2017
900527960;ENPONENCIAL CONFIRMING S.A.S.;4252;6/16/2017
900456160;LACASSINE S.A.S.;4608;6/29/2017
830049630;PRODUCTOS Y SUMINISTROS LTDA;4607;6/29/2017
811010679;PLASTICOS CORREA S.A.S.;4893;7/11/2017
900093608;DISTRIBUCIONES MERK SUR S.A.S.;4892;7/11/2017
830045427;MEDIACOM S. A .S.;6582;8/29/2017
830096685;LISIM INTERNATIONAL S.A.S.;4894;7/11/2017
900485260;COLTUGS S.A.S.;4890;7/11/2017
900588976;MODA INFANTIL MAYORAL S.A.S.;4891;7/11/2017
900055091;AQUILES COLOMBIA LTDA;8755;11/10/2017
800138082;BELLATELA S.A.;4896;7/11/2017
830051440;EXXE LOGISTICA S.A.S.;7614;10/05/2017
804017575;GRUPO WONDER S.A.;5488;7/31/2017
890201311;LEN IMPORTACIONES LIMITADA;5487;7/31/2017
860050247;VIGIAS DE COLOMBIA S R L LIMITADA;6265;8/18/2017
830015820;DENTAL 83 S.A.S.;6264;8/18/2017
900532339;BAKER & MAKENZIE S.A.S.;6266;8/18/2017
830129327;FARMATODO COLOMBIA S.A.;6881;9/11/2017
822003732;INSUMOS Y GRANOS S.A.S.;6884;9/11/2017
830507412;CADENA COURIER S.A.S.;6883;9/11/2017
900330656;REPRESENTACIONES MEDICAS ALCOST PHARMACEUTICAL S.A.S. ALCOST;7053;9/18/2017
900178724;MEDPLUS MEDICINA PREPAGADA S.A.;7051;9/18/2017
822001731;AGROPECUARIA EL CIMARRON LTDA;6885;9/11/2017
900610585;EASY TAXI COLOMBIA S.A.S.;6882;9/11/2017
900420488;HERMA SOLUCIONES S.A.S;7052;9/18/2017
900032774;OLIMPIA MANAGEMENT S.A.;7489;10/02/2017
900953704;EQUISOL EQUIPOS Y SOLUCIONES S.A.S.;7615;10/05/2017
900916121;INDUSTRIA AMBIENTAL S.A.S.;7952;10/13/2017
804003472;EMPRESA DE VIGILANCIA Y SEGURIDAD GUANENTA LTDA;7951;10/13/2017
830060331;KOMATSU COLOMBIA S.A.S.;7917;10/13/2017
900275698;PANDAPAN DISTRIBUCIONES S.A.S;7490;10/02/2017
805012376;MAQUITODO S.A.S.;8390;10/30/2017
900456739;HILTI COLOMBIA S.A.S.;1663;3/10/2017
811022981;SOBERANA S.A.S.;9404;11/28/2017
890100577;AEROVIAS DEL CONTINENTE AMERICANO S.A.;9402;11/28/2017
900939591;ARTESANOS DE CERVEZAS S.A.;9403;11/28/2017
900648234;CONSTRUNORTE COMERCIALIZADORA S.A.S.;9405;11/28/2017
900896981;ENDRESS + HAUSER (COLOMBIA) S.A.S.;9406;11/28/2017
830144306;BIG MARKET S.A.;9407;11/28/2017
860020382;ALPOPULAR ALMACEN GENERAL DE DEPOSITO S.A.;9577;12/01/2017
800044807;STEPAN COLOMBIA S.A.S.;9580;12/01/2017
830022319;TRANE DE COLOMBIA S.A.;9663;12/06/2017
900718257;CORRUMED S.A.S.;9823;12/13/2017
900016757;WONDERTECH LTDA;9822;12/13/2017
900812298;CRESAGRO S.A.S.;594;1/24/2018
900167861;RAIRAN IMPRESORES S.A.S.;596;1/24/2018
800056821;COSMETICOS LEHIT LTDA;10279;22/12/2017
890912462;TAMPA CARGO S.A.S.;595;1/24/2018
900806600;RELIANZA MINING SOLUTION S.A.S.;951;2/06/2018
900460506;TACA INTERNATIONAL AIRLINES S.A.;602;1/24/2018
900574924;PHOENIX PACKAGING CARIBE S.A.S.;1053;2/08/2018
800214243;INTERCARGUEROS ANDINOS S.A.S.;604;1/24/2018
816006362;LOPEZ ALVAREZ Y CIA S.A.S.;950;2/06/2018
900800595;PROVEXPRESS S.A.S.;953;2/06/2018
900173404;HEINSOHN HUMAN GLOBAL SOLUTIONS S.A.S.;600;1/24/2018
900024398;ECOLOGISTICA S.A.S. E.S.P.;1055;2/08/2018
890941794;FRANCISCO MURILLO S.A.S;1498;2/20/2018
900818921;KOOPS S.A.S.;1495;2/20/2018
900576528;IMPORTADORA JOTAPARTES S.A.S.;1496;2/20/2018
830091361;CADENA TELKA S.A.S.;9578;12/01/2017
900525906;CORFERRIAS INVERSIONES S.A.S.;601;1/24/2018
900694424;AUROBINDO PHARMA COLOMBIA S.A.S.;2059;3/08/2018
860042209;LEGIS EDITORES S.A.;1497;2/20/2018
900618273;ZYSTOLE S.A.S.;2625;4/03/2018
800249805;OCTUPUS TRAVEL LTDA;2627;4/03/2018
900078532;SOLUCIONES NUTRITIVAS S.A.S.;2864;4/12/2018
900969198;IBM CAPITAL DE COLOMBIA S.A.S.;2626;4/03/2018
830051928;DON MAIZ S.A.S.;2628;4/03/2018
814003583;JOSE PLUTARCO CUELLAR Z. S.C.S;2865;4/12/2018
900347805;CAMPOFERT S.A.S.;3022;4/17/2018
900169083;COORDILOGISTICA S.A.;3761;5/09/2018
860037111;COLEMPAQUES S.A.S.;3646;4/05/2018
900999139;HUAWEI TECHNOLOGIES MANAGED COLOMBIA S.A.S.;3644;4/05/2018
900484906;PALMAR DE ALTAMIRA S.A.S.;3843;10/05/2018
860450793;AIRMATIC S.A.S.;3842;10/05/2018
900024602;GEOPAK SUCURSAL COLOMBIA;3645;4/05/2018
900723988;HMC 1 COLOMBIA S.A.S.;4358;6/01/2018
900803651;MATERIALES BETANCOURT USCATEGUI S.A.S.;4687;6/16/2018
900481586;CORLANC S.A.S.;3955;15/05/2018
900674141;SUTEX INTERNACIONAL S.A.S.;4941;6/26/2018
900940300;NORTE MATERIALES S.A.S.;4686;6/18/2018
830063506;EMPRESA DE TRANSPORTE DEL TERCER MILENIO TRANSMILENIO S.A.;4940;6/26/2018
800250741;SEGURTRONIC LTDA;4942;6/26/2018
800004865;POSTELECTRAS DISHIERROS S.A.;4943;6/26/2018
819001667;PETROLEOS DEL MILENIO S.A.S.;5557;7/19/2018
900353873;SCANIA COLOMBIA S.A.S.;5509;7/18/2018
860076919;CREPES Y WAFFLES S.A.;5510;7/18/2018
860070995;INDUSTRIA COLOMBIANA DE LOGISTICA Y TRANSPORTE S.A.S.;5511;7/18/2018
801000091;INDUSTRIAS DOFI S..A.S.;5472;7/17/2018
900470946;CAR GROUP S.A.S.;5759;7/26/2018
900361174;TERUMO COLOMBIA ANDINA S.A.S.;5760;7/26/2018
890300534;COBRES DE COLOMBIA S.A.S.;7559;8/28/2018
800230829;SISTETRONICS LTDA;7561;8/28/2018
860351576;CONFECCIONES TALLER 84 LTDA;7562;8/28/2018
800120175;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE SAN GIL;547;1/25/2002
830040343;AUTOVARDI S.A.S.;8443;9/10/2018
800055116;CALYPSO DEL CARIBE S.A.;8444;9/10/2018
900124999;RODAMIENTOS CJR S.A.S. SUCESORES;7961;9/04/2018
800077635;L M INSTRUMENTS S.A.;6290;8/09/2018
801001540;ALMACEN SANITARIO EJE CAFETERO S.A.S.;7962;9/04/2018
900824185;HP COLOMBIA S.A.S.;10456;10/08/2018
800146041;DYNAMIMC MODULAR SYSTEM DMS S.A.;7328;8/22/2018
900899128;PIRELLI TYRE COLOMBIA S.A.S.;7560;8/28/2018
900731313;HOTELES CALLE 94 SOCIEDAD POR ACCIONES SIMPLIFICADA;9187;9/17/2018
800171809;PRODIA S.A.S.;8441;9/10/2018
860036365;CONCRELAB S.A.S.;8440;9/10/2018
901105612;TAHUMA S.A.S.;8445;9/10/2018
890211777;CONSTRUCCIONES MARVAL S.A.;10454;10/08/2018
890205645;MARVAL S.A.;10453;10/08/2018
890913902;ANTIOQUEÑA DE AUTOMOTORES Y REPUESTOS S.A.;8442;9/10/2018
892400030;AVIANCA COSTA RICA S.A. SUCURSAL COLOMBIA;9380;9/21/2018
900126869;ALDECCO S.A.S.;10851;10/23/2018
900868270;PROVEFABRICA S.A.S.;10243;9/28/2018
830012053;URBANIZADORA MARIN VALENCIA S.A.;10241;9/28/2018
900341813;VIAJES EL CORTE INGLES COLOMBIA S.A.S.;10240;9/28/2018
800040880;DISTRIBUIDORA PENGUIN RANDON HOUSE S.A.S.;10239;9/28/2018
830054002;NACIONAL DE ELECTRICOS H H LTDA;10959;10/26/2018
860529151;SERVICIOS MEDICOS YUNIS TURBAY Y CIA S.A.S.;10896;10/24/2018
800229663;EDITORA URBANA LTDA;11220;11/06/2018
800144813;FRIGORIFICO METROPOLITANO S.A.S.;10895;10/24/2018
860451201;INDUSTRIAS ASOCIADAS S.A.S.;10894;10/24/2018
900152099;INVERTEK S.A.;10852;10/23/2018
890112475;C I ENERGIA SOLAR S.A.S. E. S. WINDOWS;10566;10/11/2018
900432977;EASYCEM SOCIEDAD POR ACCIONES SIMPLIFICADA S.A.S.;12442;12/10/2018
830023518;IMPORTADORA KOREA S.A.S.;12891;12/20/2018
830047444;SERVICIOS ESPECIALIZADOS DE TECNOLOGIA E INFORMATICA SETI S.A.S.;12441;12/10/2018
900497906;PUMA ENERGY COLOMBIA COMBUSTIBLES S.A.S.;12443;12/10/2018
860450780;SERVISION DE COLOMBIA Y CIA LTDA;12444;12/10/2018
900658497;AMGEN BIOTECNOLOGICA S.A.S.;12890;12/20/2018
830056578;COBRANDO S.A.S.;143;1/09/2019
800193444;ECOLOGIA Y ENTORNO S.A.S. E.S.P. ECOENTORNO;141;1/09/2019
900072847;GNE SOLUCIONES S.A.S.;145;1/09/2019
800087297;SPECTRUM BRANDS CORP S.A.S.;144;1/09/2019
824004997;MAICITO S.A.;402;1/18/2019
830039854;ECOLAB COLOMBIA S.A.;400;1/18/2019
900466896;ZTE COLOMBIA S.A.S.;485;1/23/2019
900854881;FLUID-PACK S.A.S.;585;1/28/2019
900894722;KCI COLOMBIA S.A.S.;681;2/01/2019
900073066;TRANCORA S.A.S.;684;2/04/2019
860008386;INDUSTRIA MOLINERA DE CALDAS S.A.;1048;2/13/2019
900579930;INDULACTEOS DE COLOMBIA S.A.S.;1047;2/13/2019
830056149;COMPAÑIA INTERNACIONAL DE INTEGRACION S.A.;1049;2/13/2019
900889628;STARNIZA S.A.S.;1132;2/15/2019
860051579;DISPROEL S.A.;1258;2/20/2019
900733550;AXIS IT S.A.S.;1581;3/01/2019
900669017;ZYSMIKA S.A.S.;1582;3/01/2019
900355222;TIENDAS TECNO PLAZA S.A.S.;1583;3/01/2019
900903717;SYRUS QCA S.A.S.;1584;3/01/2019
830094751;ZX VENTURES COLOMBIA S.A.S.;1769;3/08/2019
860524126;CENTRO AGROLECHERO GROUP S.A.S.;2060;3/20/2019
900483043;NOVASEO S.A.S.;2061;3/20/2019
830505238;INSE GROUP S.A.S.;2062;3/20/2019
900529094;UNIMASIVOS TOLIMA S.A.S.;2063;3/20/2019
830134897;ZTE CORPORATION SUCURSAL COLOMBIA;2249;3/28/2019
900397839;COMPAÑÍA DSIERRA S.A.S.;2250;3/28/2019
900530508;UNIMASIVOS CUNDINAMARCA S.A.S.;2251;3/28/2019
900397836;COMPAÑÍA MULTIVENTAS S.A.S.;2252;3/28/2019
800168533;GANADERIA MANZANARES SA.S.;2253;3/28/2019
900528835;UNIMASIVOS HUILA S.A.S;2254;3/28/2019
811036819;NAVIERA CENTRAL S.A.;2511;4/05/2019
900098045;SKINDRUG S.A.;2512;4/05/2019
900847099;FERRETERIA AGROTODO S.A.S.;2513;4/05/2019
900432307;SAC - BE VENTURES COLOMBIA S.A.S.;2694;4/10/2019
900907364;EMPRESA COLOMBIANA DE CEMENTOS S.A.S.;3179;5/06/2019
890911972;SEGURIDAD RECORD DE COLOMBIA LIMITADA;3180;5/06/2019
900463507;BALOR S.A.S.;3301;5/10/2019
890938664;INDUSTRIAS OVELMA S.A.S.;3466;5/17/2019
900274800;MUNDIPLAS S.A.S.;3639;5/24/2019
900687096;SUPERPOLLOS DEL GALPON S.A.S.;3640;5/24/2019
800222648;INVERPRIMOS S.A.S.;3641;5/24/2019
900321578;ALTAMIRA WATER LTDA;3650;5/24/2019
900232695;AERORENTAL LTDA;4012;6/10/2019
805024696;LINCE COMERCIAL S.A.S.;4202;6/14/2019
860350170;PROMOTORA INTERNACIONAL DE PARTES S.A.S. PROPARTES;4203;6/14/2019
900863582;SUPERGRANOS DISTRIBUCIONES S.A.S.;4204;6/14/2019
830123446;ALSADA S.A.S.;4373;6/20/2019
901154391;OCEAN NETWORK EXPRESS COLOMBIA S.A.S.;4374;6/20/2019
830021894;SINCOSOFT SINCO COMUNICACIONES S.A.S.;4375;6/20/2019
900631450;DESARROLLADORA FONTANAR CC FONTANAR S.A.S.;4376;6/20/2019
811042064;CENTRO CARDIOVASCULAR SOMER INCARE S.A.;4377;6/20/2019
900966568;THOMAS PROCESSING & SYSTEMS S A S;4690;7/02/2019
805007853;SOLUTRANS SAS;4691;7/02/2019
804011536;SEGURIDAD ACROPOLIS LIMITADA;4692;7/02/2019
890204396;MOLINOS SAN MIGUEL SAS;4693;7/02/2019
900551847;APERGY USA INC SUCURSAL COLOMBIA;4772;7/04/2019
830144288;DISTRIBRONCES SECO S.A.;4773;7/04/2019
890200686;PENAGOS HERMANOS Y COMPAÑÍA S.A.S.;4774;7/04/2019
901137699;MINISO COLOMBIA S.A.S.;4775;7/04/2019
800198591;BRANCH OF MICROSOFT COLOMBIA INC;5301;7/22/2019
811031212;MEDICAMENTOS Y SERVICIOS S.A.S.;5405;7/25/2019
830110109;PHARMAPLUS S.A.S.;5406;7/25/2019
830066664;ALFONSO URIBE S & CIA S.A.;5407;7/25/2019
860041367;CAVELIER ABOGADOS S.A.S.;5558;7/31/2019
830111789;MARVITEX S.A.S.;5673;8/05/2019
860531897;PUBLICIENCIA S.A.S.;5674;8/05/2019
900148269;VICSA STEELPRO COLOMBIA S.A.S.;5745;8/08/2019
900926488;ESSEL COLOMBIA S.A.S.;5746;8/08/2019
800007955;COMMERK S.A.S.;6163;8/20/2019
900204935;MONTACARGAS MASTER S.A.S.;6541;9/04/2019
811001646;NORDSON ANDINA LTDA;6542;9/04/2019
830015870;SISMEDICA SOCIEDAD POR ACCIONES SIMPLIFICADA;6544;9/04/2019
900123683;DELTA GLOBAL S.A.S.;6791;9/11/2019
830130125;CELLVOZ COLOMBIA SERVICIOS INTEGRALES SA ESP;6792;9/11/2019
900078003;AMCOR HOLDINGS AUSTRALIA PTY SUCURSAL COLOMBIA;6793;9/11/2019
800134853;COMPOUNDING AND MASTERBATCHING INDUSTRY LIMITADA;7408;9/24/2019
800056544;LABORATORIOS CALLBEST LIMITADA;7410;9/24/2019
813005938;SINERGIA QUIMICA SAS;7412;9/24/2019
800111991;DELTA OIL S.A.S. C.I;7714;10/03/2019
800002784;LABORATORIOS VETERLAND LTDA;7717;10/03/2019
900557226;LINARQ S.A.S.;7718;10/03/2019
860515802;PLEXA SAS ESP;7719;10/03/2019
890116102;SERVIPARAMO S.A.S.;7720;10/03/2019
830014614;VANTAGE SPECIALTY CHEMICALS S.A.S.;7721;10/03/2019
900557235;CONSORTIA SAS;8406;10/25/2019
830079821;INVERSIONES PROMEGA SAS;8407;10/25/2019
830025149;MEDTRONIC COLOMBIA SA;8408;10/25/2019
900659224;PRISMA ACABADOS SAS;8409;10/25/2019
890404619;AGENCIA DE ADUANAS ASESORIAS Y SERVICIOS ADUANEROS DE COLOMBIA S A NIVEL 1;8679;11/06/2019
830512347;CONCREMOVIL S.A.S.;8680;11/06/2019
860450450;NICOMAR ELECTRONICS S.A.;8681;11/06/2019
900226451;ESPECIALIDADES MEDICAS METROPOLITANAS S.A.;9021;11/19/2019
800226833;RAMPINT S.A.S.;9023;11/19/2019
830033279;QUIMERCO S.A.S.;9024;11/19/2019
800027867;INDUSTRIAS BASICAS DE CALDAS S.A. I.B.C.;9401;12/02/2019
900743592;OPPERAR COLOMBIA S.A.S.;9402;12/02/2019
900671570;AIRENET SOLUCIONES EN AIRE ACONDICIONADO S.A.S;9770;12/13/2019
900493066;AUTODICOL S.A.S.;9772;12/13/2019
800248092;COSMETICOS MARLIOU PARIS LTDA;9774;12/13/2019
890943045;PREXXA S.A.S.;9780;12/13/2019
811007713;SISTECREDITO S.A.S.;9782;12/13/2019
890208596;COMERCIALIZADORA INTERNACIONAL SANTANDEREANA DE ACEITES S.A.S.;10097;12/23/2019
890932535;TECNIMICRO LABORATORIO DE ANALISIS S.A.S.;10334;12/30/2019
900076393;I.O. COMPANY S.A.S.;348;1/21/2020
830118812;UNIFIANZA S.A.;349;1/21/2020
890326050;AGRICOLA HIMALAYA S.A.;350;1/21/2020
891408584;FRISBY S.A.;351;1/21/2020
800182918;RENAL MEDICAL MARKETING LIMITADA;627;2/03/2020
900202195;ITERA COLOMBIA S.A.S.;628;2/03/2020
900209956;PEOPLE PASS S.A.;976;2/12/2020
900691280;NITRO ENERGY COLOMBIA S.A.S. E.S.P.;977;2/12/2020
830029102;SALUD OCUPACIONAL DE LOS ANDES LIMITADA;1009;2/12/2020
800070853;AGQ PRODYCON COLOMBIA S.A.S.;1111;2/18/2020
810006133;GOMAR S.A.S.;1113;2/18/2020
830064712;LABTRONICS S.A.S.;1114;2/18/2020
830117370;SERVIMETERS S.A.S.;1116;2/18/2020
830117701;TRANSPORTES ESPECIALES F.S.G. S.A.S.;1117;2/18/2020
890103075;AGRO COSTA S.A.S.;1390;2/26/2020
811007144;CEDIMED S.A.S.;3285;6/17/2020
860002566;FLOTA LA MACARENA S.A.;3286;6/17/2020
890201172;FRIOCOL S.A.S.;3287;6/17/2020
800006785;PEREA Y CIA S.A.S.;3288;6/17/2020
900401714;OPEN SYSTEMS COLOMBIA S.A.S.;3386;6/23/2020
901047848;ASFALCARGO S.A.S.;3426;6/25/2020
900146231;TELEDATOS ZONA FRANCA S.A.S.;3521;6/30/2020
900352586;TUBOS Y PERFILES DE OCCIDENTE S.A.S.;3568;7/02/2020
800178052;ZONA FRANCA DE LA CANDELARIA S.A. USUARIO OPERADOR;3569;7/02/2020
900557218;DAVINCI TECHNOLOGIES S.A.S.;3596;7/02/2020
900314923;STORAGE XPRESS S.A.S.;3860;7/10/2020
900170994;ZONAMEDICA MR S.A.S.;5374;8/20/2020
900822209;PROVEEDORES DE PVC S.A.S.;5625;8/24/2020
900373731;AGUNSA LOGISTICS S.A.S.;5851;8/28/2020
900941680;ACCESORIOS Y VÁLVULAS APOLO S.A.S.;6375;9/22/2020
900329804;HIERROS Y CEMENTOS EL LAGUITO S.A.S.;8118;10/29/2020
800224617;FERREINOX LTDA;8252;11/05/2020
890941912;QUIMIRESINAS DE COLOMBIA S.A.S.;8382;11/12/2020
900780510;AUTOMOTORES TOYOTA COLOMBIA SAS;8525;11/19/2020
900111404;RVO IPS S.A.S.;4227;7/23/2020
900642766;ASESORÍAS Y PRODUCTOS EN PREVENCIÓN Y SEGURIDAD S.A.S.;4406;7/27/2020
800092967;INDUSTRIAS DONSSON S.A.S.;4409;7/28/2020
805027987;DISNATEN S.A.S.;4701;8/04/2020
804004262;TROPICAL FRESS S.A.;4848;8/06/2020
800014620;COMPAÑIA MANUFACTURERA ONIX S.A.;5246;8/18/2020
800064126;INDUSTRIA PANIFICADORA EL COUNTRY LTDA;5378;8/20/2020
900323853;TELEPERFORMANCE COLOMBIA S.A.S.;5868;8/28/2020
900119072;SUPERMERCADOS MAS POR MENOS S.A.S.;5869;8/28/2020
900128567;PREMIUM BEERS S.A.S.;6374;9/22/2020
860509265;PUBLICACIONES SEMANA S.A.;6376;9/22/2020
900490716;SYNTHESIA TECHNOLOGY S.A.S.;6565;9/25/2020
900091709;LICENCIAS ON LINE S.A.S.;7654;10/07/2020
900376978;LOGIMPEX CARGO S.A.S.;7655;10/07/2020
819003851;DIALNET DE COLOMBIA S.A. E.S.P.;7656;10/07/2020
830081566;DIELCO S.A.S.;7772;10/15/2020
805022185;VIDEONET, S.A.S.;7992;10/23/2020
800088155;DOMINA ENTREGA TOTAL S.A.S.;7993;10/23/2020
900446665;LEBUMAS INMOBILIARIA S.A.S.;8117;10/29/2020
830040184;CORVENTAS DE COLOMBIA S.A.S.;8119;10/29/2020
900686322;FERRETERIA LAMINAS Y METALES S.A.S.;8383;11/12/2020
900230826;AUTOMAS COMERCIAL LTDA;8448;11/13/2020
900513843;SERVICIOS INTEGRALES DE SOSTENIMIENTO Y ASEO S.A.S.;8526;11/19/2020
900925006;NEGOCIOS E INVERSIONES MONTESUR S.A.S.;8591;11/23/2020
800205216;IMPORTADORA SERNA MACIA S.A.S.;8592;11/23/2020
805012368;IMPORINOX S.A.S.;8699;
800226013;TECNIYALE S.A.S.;8721;11/26/2020
900693655;IG SERVICES S.A.S.;8737;11/27/2020
800116871;C.I. IMPORTEX S.A.;8740;11/27/2020
890905032;PREBEL S.A.;8897;12/04/2020
900194910;DRAEGER COLOMBIA S.A.;8898;12/04/2020
900601327;GRUPO SIDERURGICO REYNA S.A.S.;9015;12/09/2020
800251957;AGENCIA DE ADUANAS SIACO S.A.S. NIVEL 1;9016;12/09/2020
900498582;SPIRAX SARCO COLOMBIA S.A.S.;9555;12/24/2020
830019746;PREMIUM TRADING LTDA;9628;12/29/2020
900991946;INVERSIONES FZZ S.A.S.;103;1/08/2021
800183169;NOR QUIMICOS LTDA;136;1/12/2021
816003624;ACABADOS Y YESOS S.A.S.;202;1/14/2021
900587526;4S INGENIERIA S.A.S.;259;1/18/2021
900250415;QUIMTIA S.A.S.;296;1/20/2021
